movie_id,title,cast,crew
901315,,[],[]
570027,,[],[]
337302,,[],[]
106927,,[],[]
319304,,[],[]
71945,,[],[]
124868,,[],[]
438511,,[],[]
207853,,[],[]
69977,,[],[]
62476,,[],[]
968857,,[],[]
1118796,,[],[]
632587,,[],[]
268028,,[],[]
125386,,[],[]
784375,,[],[]
479355,,[],[]
277399,,[],[]
25524,,[],[]
50254,,[],[]
92319,,[],[]
25720,,[],[]
667071,,[],[]
46990,,[],[]
5623,,[],[]
215040,,[],[]
52555,,[],[]
140008,,[],[]
56872,,[],[]
95243,,[],[]
408167,,[],[]
26540,,[],[]
33077,,[],[]
38261,,[],[]
276615,,[],[]
43271,,[],[]
207871,,[],[]
40996,,[],[]
672154,,[],[]
12540,,[],[]
44868,,[],[]
254047,,[],[]
283895,,[],[]
881517,,[],[]
31444,,[],[]
253309,,[],[]
79767,,[],[]
206789,,[],[]
532838,,[],[]
384112,,[],[]
34426,,[],[]
720045,,[],[]
31409,,[],[]
751391,,[],[]
66837,,[],[]
83505,,[],[]
16336,,[],[]
10470,,[],[]
50182,,[],[]
153281,,[],[]
65766,,[],[]
34859,,[],[]
31292,,[],[]
139553,,[],[]
244260,,[],[]
383270,,[],[]
70443,,[],[]
724315,,[],[]
1318411,,[],[]
95220,,[],[]
121139,,[],[]
75145,,[],[]
460199,,[],[]
61095,,[],[]
849365,,[],[]
462718,,[],[]
437708,,[],[]
5413,,[],[]
32317,,[],[]
92982,,[],[]
638937,,[],[]
540845,,[],[]
257441,,[],[]
399615,,[],[]
61692,,[],[]
36044,,[],[]
469532,,[],[]
44398,,[],[]
454192,,[],[]
91690,,[],[]
29333,,[],[]
37897,,[],[]
33686,,[],[]
735436,,[],[]
108267,,[],[]
565431,,[],[]
47757,,[],[]
49637,,[],[]
1293244,,[],[]
11089,,[],[]
150838,,[],[]
489157,,[],[]
34513,,[],[]
79354,,[],[]
579296,,[],[]
46995,,[],[]
261829,,[],[]
76778,,[],[]
56976,,[],[]
160020,,[],[]
22193,,[],[]
293271,,[],[]
512295,,[],[]
679987,,[],[]
47201,,[],[]
459243,,[],[]
749015,,[],[]
13010,,[],[]
59199,,[],[]
963746,,[],[]
22470,,[],[]
5618,,[],[]
160372,,[],[]
39856,,[],[]
589367,,[],[]
112328,,[],[]
40033,,[],[]
110243,,[],[]
1015080,,[],[]
227262,,[],[]
237490,,[],[]
77332,,[],[]
416874,,[],[]
298986,,[],[]
57991,,[],[]
219579,,[],[]
18303,,[],[]
291430,,[],[]
72856,,[],[]
21251,,[],[]
317121,,[],[]
632665,,[],[]
40645,,[],[]
855810,,[],[]
26678,,[],[]
138533,,[],[]
27675,,[],[]
438736,,[],[]
77494,,[],[]
68630,,[],[]
34068,,[],[]
18906,,[],[]
329063,,[],[]
107978,,[],[]
591789,,[],[]
135535,,[],[]
52362,,[],[]
30574,,[],[]
339928,,[],[]
45822,,[],[]
200708,,[],[]
713474,,[],[]
49340,,[],[]
42943,,[],[]
763147,,[],[]
914241,,[],[]
97343,,[],[]
208885,,[],[]
3118,,[],[]
85993,,[],[]
1153166,,[],[]
626315,,[],[]
1060226,,[],[]
1095340,,[],[]
321296,,[],[]
37461,,[],[]
197918,,[],[]
345287,,[],[]
49453,,[],[]
253815,,[],[]
18200,,[],[]
51007,,[],[]
288881,,[],[]
107456,,[],[]
114266,,[],[]
73994,,[],[]
82628,,[],[]
520236,,[],[]
197569,,[],[]
53425,,[],[]
62843,,[],[]
57148,,[],[]
182928,,[],[]
35818,,[],[]
85325,,[],[]
183507,,[],[]
291373,,[],[]
532868,,[],[]
88930,,[],[]
29750,,[],[]
1091047,,[],[]
74236,,[],[]
90956,,[],[]
390557,,[],[]
1028551,,[],[]
239033,,[],[]
327474,,[],[]
6913,,[],[]
158087,,[],[]
516856,,[],[]
1098709,,[],[]
245508,,[],[]
137366,,[],[]
125277,,[],[]
86274,,[],[]
659983,,[],[]
72694,,[],[]
630109,,[],[]
56041,,[],[]
115271,,[],[]
328899,,[],[]
434389,,[],[]
111667,,[],[]
39848,,[],[]
218500,,[],[]
36522,,[],[]
4339,,[],[]
199310,,[],[]
63067,,[],[]
9643,,[],[]
1157408,,[],[]
143040,,[],[]
320343,,[],[]
55296,,[],[]
67220,,[],[]
109706,,[],[]
265597,,[],[]
476996,,[],[]
844225,,[],[]
59085,,[],[]
212295,,[],[]
50834,,[],[]
76532,,[],[]
210327,,[],[]
41120,,[],[]
888111,,[],[]
76666,,[],[]
87110,,[],[]
38162,,[],[]
158013,,[],[]
49918,,[],[]
31297,,[],[]
195754,,[],[]
430446,,[],[]
375532,,[],[]
98273,,[],[]
637568,,[],[]
27712,,[],[]
62996,,[],[]
129689,,[],[]
43757,,[],[]
152035,,[],[]
504859,,[],[]
66046,,[],[]
29889,,[],[]
370969,,[],[]
197511,,[],[]
54837,,[],[]
107781,,[],[]
340200,,[],[]
85126,,[],[]
72091,,[],[]
370187,,[],[]
948184,,[],[]
981159,,[],[]
174323,,[],[]
28871,,[],[]
940045,,[],[]
863851,,[],[]
110427,,[],[]
158023,,[],[]
858066,,[],[]
194485,,[],[]
67443,,[],[]
1082543,,[],[]
843066,,[],[]
117216,,[],[]
136884,,[],[]
303560,,[],[]
53837,,[],[]
54969,,[],[]
204893,,[],[]
45398,,[],[]
425723,,[],[]
805104,,[],[]
428492,,[],[]
84285,,[],[]
328346,,[],[]
165180,,[],[]
31276,,[],[]
790496,,[],[]
21040,,[],[]
52147,,[],[]
940075,,[],[]
1135630,,[],[]
449758,,[],[]
70923,,[],[]
1548017,,[],[]
72163,,[],[]
203539,,[],[]
15386,,[],[]
1486963,,[],[]
79220,,[],[]
41073,,[],[]
756747,,[],[]
326381,,[],[]
83655,,[],[]
63041,,[],[]
746358,,[],[]
203793,,[],[]
37731,,[],[]
54498,,[],[]
1229646,,[],[]
1136387,,[],[]
598252,,[],[]
53063,,[],[]
37572,,[],[]
1114936,,[],[]
153854,,[],[]
309360,,[],[]
503880,,[],[]
43048,,[],[]
16843,,[],[]
795276,,[],[]
417406,,[],[]
282393,,[],[]
428481,,[],[]
120225,,[],[]
584256,,[],[]
732472,,[],[]
1188456,,[],[]
147622,,[],[]
604453,,[],[]
47065,,[],[]
566366,,[],[]
408619,,[],[]
255293,,[],[]
140036,,[],[]
452830,,[],[]
40464,,[],[]
65840,,[],[]
344708,,[],[]
44067,,[],[]
162547,,[],[]
26888,,[],[]
34834,,[],[]
43892,,[],[]
225719,,[],[]
472591,,[],[]
117316,,[],[]
25506,,[],[]
82375,,[],[]
33224,,[],[]
27960,,[],[]
834500,,[],[]
493915,,[],[]
137509,,[],[]
128722,,[],[]
767066,,[],[]
65588,,[],[]
558099,,[],[]
68291,,[],[]
22699,,[],[]
235933,,[],[]
27023,,[],[]
590986,,[],[]
52256,,[],[]
174512,,[],[]
48127,,[],[]
224178,,[],[]
378263,,[],[]
148723,,[],[]
415634,,[],[]
412195,,[],[]
336736,,[],[]
814030,,[],[]
21467,,[],[]
35076,,[],[]
306547,,[],[]
120632,,[],[]
534313,,[],[]
978415,,[],[]
185366,,[],[]
96580,,[],[]
117856,,[],[]
429743,,[],[]
631578,,[],[]
303659,,[],[]
475408,,[],[]
100348,,[],[]
28627,,[],[]
155714,,[],[]
82315,,[],[]
998282,,[],[]
768439,,[],[]
8902,,[],[]
765522,,[],[]
754433,,[],[]
154189,,[],[]
384973,,[],[]
214758,,[],[]
600770,,[],[]
18682,,[],[]
616219,,[],[]
28575,,[],[]
355950,,[],[]
168330,,[],[]
205414,,[],[]
84480,,[],[]
1180648,,[],[]
717133,,[],[]
289280,,[],[]
5846,,[],[]
545556,,[],[]
87024,,[],[]
495686,,[],[]
215759,,[],[]
406585,,[],[]
151586,,[],[]
66030,,[],[]
216203,,[],[]
62928,,[],[]
300600,,[],[]
805307,,[],[]
567937,,[],[]
480651,,[],[]
47109,,[],[]
22602,,[],[]
78822,,[],[]
913816,,[],[]
28411,,[],[]
218312,,[],[]
41611,,[],[]
127629,,[],[]
50213,,[],[]
58361,,[],[]
47342,,[],[]
19281,,[],[]
40876,,[],[]
94438,,[],[]
85806,,[],[]
51000,,[],[]
425897,,[],[]
455265,,[],[]
67129,,[],[]
267955,,[],[]
72901,,[],[]
380592,,[],[]
10271,,[],[]
528630,,[],[]
80122,,[],[]
56527,,[],[]
241170,,[],[]
29854,,[],[]
874238,,[],[]
705054,,[],[]
56166,,[],[]
489162,,[],[]
270050,,[],[]
148513,,[],[]
93851,,[],[]
227062,,[],[]
643807,,[],[]
24146,,[],[]
85620,,[],[]
67327,,[],[]
31059,,[],[]
529218,,[],[]
47206,,[],[]
42485,,[],[]
302132,,[],[]
40990,,[],[]
787923,,[],[]
45410,,[],[]
87469,,[],[]
198819,,[],[]
40880,,[],[]
504314,,[],[]
60397,,[],[]
82510,,[],[]
67883,,[],[]
439983,,[],[]
234593,,[],[]
37043,,[],[]
921987,,[],[]
378502,,[],[]
413837,,[],[]
147106,,[],[]
46908,,[],[]
41248,,[],[]
159044,,[],[]
14149,,[],[]
282113,,[],[]
24917,,[],[]
6966,,[],[]
289239,,[],[]
25872,,[],[]
493838,,[],[]
306216,,[],[]
127866,,[],[]
59273,,[],[]
1114114,,[],[]
941727,,[],[]
119540,,[],[]
92699,,[],[]
192591,,[],[]
30324,,[],[]
64811,,[],[]
798751,,[],[]
138570,,[],[]
101271,,[],[]
27169,,[],[]
425722,,[],[]
605347,,[],[]
97872,,[],[]
147729,,[],[]
968748,,[],[]
1214020,,[],[]
682075,,[],[]
33470,,[],[]
1139072,,[],[]
43626,,[],[]
66877,,[],[]
557606,,[],[]
134743,,[],[]
18507,,[],[]
1049171,,[],[]
162705,,[],[]
15525,,[],[]
58185,,[],[]
83614,,[],[]
75046,,[],[]
170279,,[],[]
25854,,[],[]
39817,,[],[]
287637,,[],[]
142404,,[],[]
45888,,[],[]
311770,,[],[]
203158,,[],[]
142770,,[],[]
56942,,[],[]
320470,,[],[]
110754,,[],[]
915982,,[],[]
195191,,[],[]
452571,,[],[]
57483,,[],[]
584549,,[],[]
916715,,[],[]
1546989,,[],[]
640196,,[],[]
381508,,[],[]
186683,,[],[]
329827,,[],[]
313563,,[],[]
71211,,[],[]
73737,,[],[]
706566,,[],[]
48992,,[],[]
113957,,[],[]
162683,,[],[]
421620,,[],[]
53402,,[],[]
669663,,[],[]
11406,,[],[]
51067,,[],[]
521639,,[],[]
575146,,[],[]
420686,,[],[]
40950,,[],[]
37870,,[],[]
273511,,[],[]
127088,,[],[]
249142,,[],[]
213273,,[],[]
971589,,[],[]
287491,,[],[]
792334,,[],[]
402462,,[],[]
91961,,[],[]
656150,,[],[]
610482,,[],[]
1024426,,[],[]
255882,,[],[]
932498,,[],[]
56810,,[],[]
56369,,[],[]
97904,,[],[]
396126,,[],[]
183247,,[],[]
512936,,[],[]
32144,,[],[]
53768,,[],[]
291924,,[],[]
30303,,[],[]
1151262,,[],[]
479308,,[],[]
188919,,[],[]
398475,,[],[]
29389,,[],[]
1073650,,[],[]
55510,,[],[]
189346,,[],[]
59439,,[],[]
82812,,[],[]
87327,,[],[]
507455,,[],[]
632995,,[],[]
84344,,[],[]
492690,,[],[]
81083,,[],[]
90652,,[],[]
126004,,[],[]
332748,,[],[]
48843,,[],[]
118385,,[],[]
449017,,[],[]
956166,,[],[]
74341,,[],[]
605255,,[],[]
150793,,[],[]
37432,,[],[]
37060,,[],[]
176403,,[],[]
57965,,[],[]
3165,,[],[]
425348,,[],[]
267068,,[],[]
1306400,,[],[]
1114816,,[],[]
775906,,[],[]
434072,,[],[]
28170,,[],[]
74673,,[],[]
72996,,[],[]
75307,,[],[]
208540,,[],[]
252454,,[],[]
144650,,[],[]
442849,,[],[]
608655,,[],[]
30129,,[],[]
140908,,[],[]
111375,,[],[]
50450,,[],[]
819500,,[],[]
104182,,[],[]
391617,,[],[]
174509,,[],[]
306264,,[],[]
1085113,,[],[]
806067,,[],[]
82169,,[],[]
57734,,[],[]
484785,,[],[]
371182,,[],[]
218556,,[],[]
53579,,[],[]
51473,,[],[]
56177,,[],[]
211005,,[],[]
17244,,[],[]
1162493,,[],[]
21625,,[],[]
846779,,[],[]
78400,,[],[]
1128668,,[],[]
267804,,[],[]
67974,,[],[]
58473,,[],[]
44382,,[],[]
743382,,[],[]
14162,,[],[]
82148,,[],[]
127724,,[],[]
576674,,[],[]
78713,,[],[]
270382,,[],[]
800052,,[],[]
1165223,,[],[]
393003,,[],[]
231242,,[],[]
52946,,[],[]
21193,,[],[]
282800,,[],[]
677430,,[],[]
119001,,[],[]
54930,,[],[]
339158,,[],[]
284051,,[],[]
1291626,,[],[]
68418,,[],[]
51079,,[],[]
24676,,[],[]
42151,,[],[]
478280,,[],[]
122928,,[],[]
33510,,[],[]
169865,,[],[]
64759,,[],[]
42479,,[],[]
605499,,[],[]
94996,,[],[]
96846,,[],[]
28392,,[],[]
25259,,[],[]
298856,,[],[]
85194,,[],[]
201032,,[],[]
431988,,[],[]
690596,,[],[]
297330,,[],[]
554585,,[],[]
456289,,[],[]
1112547,,[],[]
40977,,[],[]
1360780,,[],[]
46467,,[],[]
16036,,[],[]
1180791,,[],[]
5678,,[],[]
76165,,[],[]
44840,,[],[]
17041,,[],[]
379979,,[],[]
78076,,[],[]
400052,,[],[]
64223,,[],[]
20163,,[],[]
34651,,[],[]
435268,,[],[]
315559,,[],[]
202236,,[],[]
286407,,[],[]
795757,,[],[]
133879,,[],[]
222046,,[],[]
664412,,[],[]
146815,,[],[]
369464,,[],[]
1249230,,[],[]
210639,,[],[]
26601,,[],[]
833950,,[],[]
964403,,[],[]
83667,,[],[]
38625,,[],[]
120518,,[],[]
189270,,[],[]
254270,,[],[]
1189213,,[],[]
333886,,[],[]
209353,,[],[]
216134,,[],[]
25919,,[],[]
352342,,[],[]
58636,,[],[]
74023,,[],[]
67540,,[],[]
657597,,[],[]
90098,,[],[]
114617,,[],[]
1131443,,[],[]
10256,,[],[]
55382,,[],[]
85887,,[],[]
217057,,[],[]
285995,,[],[]
27592,,[],[]
314559,,[],[]
9052,,[],[]
57645,,[],[]
64398,,[],[]
365414,,[],[]
1187436,,[],[]
19388,,[],[]
256105,,[],[]
34372,,[],[]
661348,,[],[]
133643,,[],[]
361787,,[],[]
97831,,[],[]
70498,,[],[]
43479,,[],[]
450496,,[],[]
20438,,[],[]
1353311,,[],[]
264139,,[],[]
67611,,[],[]
47663,,[],[]
92119,,[],[]
43509,,[],[]
42776,,[],[]
45215,,[],[]
500971,,[],[]
194834,,[],[]
112021,,[],[]
1686,,[],[]
1005828,,[],[]
100086,,[],[]
112888,,[],[]
332831,,[],[]
78405,,[],[]
781728,,[],[]
108354,,[],[]
452714,,[],[]
241235,,[],[]
82903,,[],[]
44990,,[],[]
304371,,[],[]
288875,,[],[]
65581,,[],[]
846800,,[],[]
52639,,[],[]
28662,,[],[]
107486,,[],[]
50689,,[],[]
441436,,[],[]
69069,,[],[]
371029,,[],[]
58796,,[],[]
120030,,[],[]
630737,,[],[]
167057,,[],[]
79650,,[],[]
1053080,,[],[]
637961,,[],[]
28164,,[],[]
577921,,[],[]
59237,,[],[]
118075,,[],[]
73541,,[],[]
61238,,[],[]
10124,,[],[]
68340,,[],[]
68440,,[],[]
65847,,[],[]
351281,,[],[]
183883,,[],[]
72875,,[],[]
67155,,[],[]
160354,,[],[]
42258,,[],[]
13896,,[],[]
92662,,[],[]
192160,,[],[]
1053996,,[],[]
115715,,[],[]
174865,,[],[]
280218,,[],[]
85141,,[],[]
444513,,[],[]
432467,,[],[]
433121,,[],[]
49577,,[],[]
599331,,[],[]
549945,,[],[]
47894,,[],[]
331113,,[],[]
48196,,[],[]
398581,,[],[]
71072,,[],[]
83930,,[],[]
1080512,,[],[]
525894,,[],[]
31789,,[],[]
5742,,[],[]
63178,,[],[]
72253,,[],[]
805350,,[],[]
83834,,[],[]
551947,,[],[]
107837,,[],[]
726217,,[],[]
20946,,[],[]
1133923,,[],[]
51184,,[],[]
94638,,[],[]
502183,,[],[]
26716,,[],[]
465286,,[],[]
56596,,[],[]
1273487,,[],[]
105287,,[],[]
87148,,[],[]
516321,,[],[]
121869,,[],[]
187164,,[],[]
330421,,[],[]
119893,,[],[]
73027,,[],[]
627958,,[],[]
31897,,[],[]
251619,,[],[]
516237,,[],[]
328908,,[],[]
157793,,[],[]
73140,,[],[]
56380,,[],[]
75686,,[],[]
250622,,[],[]
139476,,[],[]
259433,,[],[]
14657,,[],[]
500848,,[],[]
85051,,[],[]
213362,,[],[]
408542,,[],[]
55700,,[],[]
17022,,[],[]
32742,,[],[]
120289,,[],[]
270650,,[],[]
912828,,[],[]
537328,,[],[]
1013901,,[],[]
197999,,[],[]
96836,,[],[]
252819,,[],[]
67096,,[],[]
28593,,[],[]
293301,,[],[]
36748,,[],[]
166312,,[],[]
95943,,[],[]
406848,,[],[]
42604,,[],[]
153652,,[],[]
31590,,[],[]
39060,,[],[]
295087,,[],[]
15340,,[],[]
35830,,[],[]
413785,,[],[]
730741,,[],[]
137662,,[],[]
31910,,[],[]
554566,,[],[]
289449,,[],[]
31802,,[],[]
91733,,[],[]
260094,,[],[]
83975,,[],[]
20919,,[],[]
76891,,[],[]
72380,,[],[]
663451,,[],[]
160103,,[],[]
42576,,[],[]
474716,,[],[]
347764,,[],[]
408387,,[],[]
41497,,[],[]
191489,,[],[]
785212,,[],[]
365551,,[],[]
44454,,[],[]
557080,,[],[]
75832,,[],[]
897833,,[],[]
135595,,[],[]
263120,,[],[]
60897,,[],[]
1280234,,[],[]
64031,,[],[]
20148,,[],[]
18208,,[],[]
103029,,[],[]
293901,,[],[]
83887,,[],[]
40362,,[],[]
430638,,[],[]
239783,,[],[]
96597,,[],[]
47263,,[],[]
124071,,[],[]
86320,,[],[]
366506,,[],[]
174091,,[],[]
182633,,[],[]
114790,,[],[]
473760,,[],[]
638187,,[],[]
120409,,[],[]
123592,,[],[]
4968,,[],[]
755393,,[],[]
358985,,[],[]
95342,,[],[]
531513,,[],[]
199414,,[],[]
20837,,[],[]
65046,,[],[]
92820,,[],[]
72074,,[],[]
943776,,[],[]
1235880,,[],[]
269198,,[],[]
1059010,,[],[]
610596,,[],[]
50945,,[],[]
451001,,[],[]
106401,,[],[]
80301,,[],[]
249638,,[],[]
48464,,[],[]
663329,,[],[]
655738,,[],[]
411141,,[],[]
26576,,[],[]
106869,,[],[]
544810,,[],[]
41018,,[],[]
83154,,[],[]
21488,,[],[]
30641,,[],[]
238294,,[],[]
127874,,[],[]
71201,,[],[]
525456,,[],[]
36147,,[],[]
79372,,[],[]
55123,,[],[]
31116,,[],[]
63964,,[],[]
54543,,[],[]
36115,,[],[]
1450863,,[],[]
670343,,[],[]
1182222,,[],[]
751519,,[],[]
126136,,[],[]
99220,,[],[]
89905,,[],[]
24097,,[],[]
103626,,[],[]
641510,,[],[]
532656,,[],[]
319327,,[],[]
198782,,[],[]
781044,,[],[]
146572,,[],[]
207516,,[],[]
60203,,[],[]
42478,,[],[]
81707,,[],[]
206292,,[],[]
54356,,[],[]
325381,,[],[]
179855,,[],[]
2078,,[],[]
319309,,[],[]
15439,,[],[]
364594,,[],[]
74949,,[],[]
145497,,[],[]
165269,,[],[]
26985,,[],[]
14348,,[],[]
155114,,[],[]
73578,,[],[]
13365,,[],[]
24886,,[],[]
219078,,[],[]
820517,,[],[]
104896,,[],[]
47980,,[],[]
1269,,[],[]
105762,,[],[]
125540,,[],[]
55548,,[],[]
75352,,[],[]
60483,,[],[]
512340,,[],[]
468698,,[],[]
565402,,[],[]
99224,,[],[]
466994,,[],[]
132250,,[],[]
14297,,[],[]
44305,,[],[]
577340,,[],[]
53474,,[],[]
926893,,[],[]
417015,,[],[]
1064669,,[],[]
27598,,[],[]
356690,,[],[]
560930,,[],[]
1147236,,[],[]
4382,,[],[]
43311,,[],[]
175051,,[],[]
1203439,,[],[]
56798,,[],[]
25908,,[],[]
29498,,[],[]
210624,,[],[]
395769,,[],[]
200580,,[],[]
228941,,[],[]
782648,,[],[]
154513,,[],[]
414749,,[],[]
35940,,[],[]
674482,,[],[]
125225,,[],[]
74394,,[],[]
113432,,[],[]
133941,,[],[]
229638,,[],[]
1146225,,[],[]
564295,,[],[]
962782,,[],[]
20750,,[],[]
831396,,[],[]
225330,,[],[]
83473,,[],[]
69516,,[],[]
265393,,[],[]
99599,,[],[]
346145,,[],[]
623057,,[],[]
175997,,[],[]
736518,,[],[]
588440,,[],[]
345699,,[],[]
517543,,[],[]
316115,,[],[]
20078,,[],[]
106046,,[],[]
61382,,[],[]
590096,,[],[]
285191,,[],[]
1223050,,[],[]
619585,,[],[]
56739,,[],[]
16904,,[],[]
183560,,[],[]
199571,,[],[]
508839,,[],[]
1014219,,[],[]
44421,,[],[]
519040,,[],[]
63861,,[],[]
95456,,[],[]
913822,,[],[]
888917,,[],[]
41977,,[],[]
551554,,[],[]
901454,,[],[]
191101,,[],[]
359767,,[],[]
53198,,[],[]
538246,,[],[]
24159,,[],[]
452221,,[],[]
564863,,[],[]
48281,,[],[]
1145479,,[],[]
74943,,[],[]
19205,,[],[]
107094,,[],[]
403434,,[],[]
449753,,[],[]
220674,,[],[]
106922,,[],[]
39842,,[],[]
52952,,[],[]
325263,,[],[]
843898,,[],[]
315196,,[],[]
466172,,[],[]
728143,,[],[]
255593,,[],[]
58856,,[],[]
47893,,[],[]
15840,,[],[]
35067,,[],[]
569373,,[],[]
121091,,[],[]
701189,,[],[]
44999,,[],[]
1053927,,[],[]
21156,,[],[]
265671,,[],[]
861825,,[],[]
560842,,[],[]
271983,,[],[]
285043,,[],[]
16045,,[],[]
66859,,[],[]
848730,,[],[]
51468,,[],[]
906,,[],[]
26823,,[],[]
32990,,[],[]
53417,,[],[]
142252,,[],[]
169163,,[],[]
87293,,[],[]
33670,,[],[]
301730,,[],[]
1215278,,[],[]
76270,,[],[]
408624,,[],[]
231082,,[],[]
182673,,[],[]
64630,,[],[]
45764,,[],[]
85246,,[],[]
419825,,[],[]
105110,,[],[]
39892,,[],[]
737666,,[],[]
128048,,[],[]
80959,,[],[]
166710,,[],[]
146140,,[],[]
27648,,[],[]
52873,,[],[]
1179496,,[],[]
81549,,[],[]
45055,,[],[]
64946,,[],[]
208974,,[],[]
42053,,[],[]
118211,,[],[]
32925,,[],[]
255278,,[],[]
40522,,[],[]
293278,,[],[]
653765,,[],[]
237073,,[],[]
119955,,[],[]
782954,,[],[]
1114205,,[],[]
32673,,[],[]
262852,,[],[]
1372028,,[],[]
30624,,[],[]
416884,,[],[]
386243,,[],[]
41273,,[],[]
1032274,,[],[]
35664,,[],[]
60650,,[],[]
373855,,[],[]
56946,,[],[]
54833,,[],[]
219343,,[],[]
43006,,[],[]
1081065,,[],[]
50714,,[],[]
189937,,[],[]
175693,,[],[]
53872,,[],[]
49105,,[],[]
603106,,[],[]
38952,,[],[]
88949,,[],[]
105616,,[],[]
79123,,[],[]
55435,,[],[]
167979,,[],[]
43303,,[],[]
41578,,[],[]
20478,,[],[]
61414,,[],[]
616880,,[],[]
12823,,[],[]
266985,,[],[]
45892,,[],[]
66984,,[],[]
1131131,,[],[]
475754,,[],[]
55441,,[],[]
93718,,[],[]
107004,,[],[]
65839,,[],[]
83005,,[],[]
111017,,[],[]
136646,,[],[]
509904,,[],[]
252962,,[],[]
26663,,[],[]
293425,,[],[]
31670,,[],[]
84851,,[],[]
29131,,[],[]
1369338,,[],[]
201024,,[],[]
554537,,[],[]
54527,,[],[]
39301,,[],[]
597785,,[],[]
493017,,[],[]
51450,,[],[]
387847,,[],[]
507647,,[],[]
18150,,[],[]
437220,,[],[]
656609,,[],[]
64465,,[],[]
24972,,[],[]
32862,,[],[]
203780,,[],[]
247504,,[],[]
257194,,[],[]
51531,,[],[]
45590,,[],[]
121248,,[],[]
198391,,[],[]
245928,,[],[]
74504,,[],[]
182502,,[],[]
343010,,[],[]
104430,,[],[]
54934,,[],[]
870769,,[],[]
287692,,[],[]
31821,,[],[]
100032,,[],[]
125253,,[],[]
54307,,[],[]
1017335,,[],[]
79909,,[],[]
645290,,[],[]
1073070,,[],[]
75121,,[],[]
48736,,[],[]
1174188,,[],[]
27933,,[],[]
28658,,[],[]
31515,,[],[]
46682,,[],[]
39883,,[],[]
1028944,,[],[]
97586,,[],[]
371420,,[],[]
593057,,[],[]
998587,,[],[]
669666,,[],[]
369605,,[],[]
17938,,[],[]
154260,,[],[]
42651,,[],[]
569491,,[],[]
430031,,[],[]
724901,,[],[]
160041,,[],[]
459802,,[],[]
412865,,[],[]
33697,,[],[]
525831,,[],[]
312927,,[],[]
728144,,[],[]
104250,,[],[]
236053,,[],[]
460033,,[],[]
393841,,[],[]
80116,,[],[]
56972,,[],[]
735780,,[],[]
554153,,[],[]
55035,,[],[]
40252,,[],[]
188383,,[],[]
51366,,[],[]
507540,,[],[]
36402,,[],[]
639103,,[],[]
136921,,[],[]
21294,,[],[]
1006305,,[],[]
215875,,[],[]
143119,,[],[]
56604,,[],[]
53197,,[],[]
361131,,[],[]
176238,,[],[]
14726,,[],[]
77029,,[],[]
233738,,[],[]
26537,,[],[]
917281,,[],[]
77074,,[],[]
393863,,[],[]
1720,,[],[]
61144,,[],[]
1171816,,[],[]
895435,,[],[]
871530,,[],[]
108476,,[],[]
212748,,[],[]
83662,,[],[]
145676,,[],[]
540300,,[],[]
413441,,[],[]
77823,,[],[]
534205,,[],[]
39978,,[],[]
125960,,[],[]
846977,,[],[]
83125,,[],[]
60037,,[],[]
475345,,[],[]
8951,,[],[]
234815,,[],[]
104325,,[],[]
401222,,[],[]
48156,,[],[]
1155739,,[],[]
46952,,[],[]
357677,,[],[]
81626,,[],[]
78376,,[],[]
166449,,[],[]
816213,,[],[]
186940,,[],[]
48649,,[],[]
223632,,[],[]
10108,,[],[]
385114,,[],[]
452294,,[],[]
73688,,[],[]
23019,,[],[]
38831,,[],[]
65214,,[],[]
31812,,[],[]
861818,,[],[]
70937,,[],[]
100165,,[],[]
31560,,[],[]
270848,,[],[]
59701,,[],[]
61265,,[],[]
576055,,[],[]
112087,,[],[]
172002,,[],[]
64536,,[],[]
36783,,[],[]
49167,,[],[]
205939,,[],[]
470528,,[],[]
869623,,[],[]
739291,,[],[]
74095,,[],[]
460822,,[],[]
44807,,[],[]
115221,,[],[]
175681,,[],[]
57468,,[],[]
615275,,[],[]
713598,,[],[]
565340,,[],[]
68199,,[],[]
452408,,[],[]
676844,,[],[]
66878,,[],[]
69938,,[],[]
364088,,[],[]
13711,,[],[]
30175,,[],[]
26301,,[],[]
95431,,[],[]
44252,,[],[]
358906,,[],[]
414064,,[],[]
62219,,[],[]
953371,,[],[]
62895,,[],[]
31919,,[],[]
26781,,[],[]
180237,,[],[]
40743,,[],[]
65902,,[],[]
68757,,[],[]
790806,,[],[]
393861,,[],[]
131176,,[],[]
637422,,[],[]
59103,,[],[]
523354,,[],[]
414222,,[],[]
78442,,[],[]
472615,,[],[]
287360,,[],[]
89156,,[],[]
95512,,[],[]
118547,,[],[]
1060060,,[],[]
63880,,[],[]
157098,,[],[]
1030328,,[],[]
283671,,[],[]
130105,,[],[]
119558,,[],[]
185267,,[],[]
514752,,[],[]
430263,,[],[]
462653,,[],[]
28632,,[],[]
92657,,[],[]
69152,,[],[]
886544,,[],[]
876644,,[],[]
54197,,[],[]
28661,,[],[]
1219439,,[],[]
372051,,[],[]
256663,,[],[]
139320,,[],[]
123092,,[],[]
83491,,[],[]
464744,,[],[]
36242,,[],[]
217948,,[],[]
300983,,[],[]
30771,,[],[]
385181,,[],[]
79325,,[],[]
355178,,[],[]
28171,,[],[]
268066,,[],[]
70104,,[],[]
27672,,[],[]
337730,,[],[]
84154,,[],[]
429063,,[],[]
259457,,[],[]
52996,,[],[]
516495,,[],[]
